,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9275,0.7319,0.3356,0.7419,0.7645,0.316,115429.4035,16659.9023,0.7515,8.956132400447892,25.30681037902832,42.27903366088867
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.93,0.745,0.3377,0.7456,0.769,0.4815,109415.6691,16636.0176,0.7553,8.737368635199271,25.433948516845703,42.26100158691406
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9117,0.7661,0.3253,0.7224,0.7501,0.4847,102804.2042,16658.0293,0.7176,8.791045344250811,24.642330169677734,42.3217658996582
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9279,0.7372,0.3357,0.741,0.7648,0.3181,113334.217,16625.9551,0.7496,8.948786968079865,25.276870727539062,42.25486755371094
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9162,0.7467,0.3254,0.7199,0.7498,0.3223,109844.8795,16670.248,0.7177,8.974791081983778,24.55638885498047,42.35457992553711
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9284,0.7386,0.3368,0.7425,0.7657,0.3181,113033.7697,16592.791,0.7519,8.94015639076313,25.328399658203125,42.2066764831543
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.9301,0.757,0.33,0.7558,0.7747,0.3212,105983.6615,16744.5605,0.773,8.848782331694615,25.780736923217773,42.886199951171875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.929,0.7513,0.3289,0.7532,0.7728,0.3219,108069.1187,16755.041,0.7705,8.890080919852226,25.691625595092773,42.90305709838867
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.9283,0.7566,0.3273,0.7559,0.7713,0.3223,106565.1992,16767.6328,0.7743,8.874614058776645,25.785037994384766,42.913265228271484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.9261,0.7341,0.3267,0.752,0.7692,0.4311,114525.1317,16709.6445,0.7694,8.84667465856847,25.65219497680664,42.84114074707031
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.9277,0.758,0.3267,0.7589,0.7703,0.3223,105661.1079,16723.9844,0.778,8.85456447389614,25.885028839111328,42.85713195800781
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.9258,0.7559,0.3261,0.7524,0.7696,0.3212,106970.509,16766.8613,0.7699,8.944490700279845,25.665386199951172,42.903724670410156
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.9281,0.7482,0.3284,0.7544,0.7706,0.3212,110062.4289,16733.0469,0.7727,8.894451111172605,25.731706619262695,42.85906982421875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9283,0.7291,0.3282,0.7523,0.7722,0.3167,117482.6734,16743.8926,0.77,8.904970051271922,25.661155700683594,42.883216857910156
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9115,0.7224,0.3252,0.7507,0.7612,0.3212,121905.8042,16652.6191,0.7751,8.93709126619003,25.608016967773438,42.75813674926758
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9277,0.758,0.3267,0.7589,0.7703,0.3223,105661.1079,16723.9844,0.778,8.85456447389614,25.885028839111328,42.85713195800781
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9275,0.726,0.3267,0.7525,0.7693,0.3167,118751.857,16721.1289,0.7696,8.923119550598713,25.66741943359375,42.86253356933594
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9268,0.7482,0.3262,0.7538,0.7684,0.3212,110295.2554,16755.4121,0.772,8.92132140890333,25.713241577148438,42.89139175415039
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9285,0.7474,0.3273,0.7546,0.7705,0.3212,110207.8748,16743.9082,0.773,8.884784711996394,25.739822387695312,42.8835334777832
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9094,0.7224,0.3228,0.7507,0.7585,0.3212,121948.2441,16664.2715,0.7753,8.929672833521346,25.607303619384766,42.77156448364258
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9101,0.7221,0.3237,0.7485,0.7595,0.3202,122049.8461,16686.0273,0.7721,8.947402423609061,25.532413482666016,42.80370330810547
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9275,0.726,0.3267,0.7525,0.7693,0.3167,118751.857,16721.1289,0.7696,8.923119550598713,25.66741943359375,42.86253356933594
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9283,0.7566,0.3273,0.7559,0.7713,0.3223,106565.1992,16767.6328,0.7743,8.874614058776645,25.785037994384766,42.913265228271484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9261,0.7341,0.3267,0.752,0.7692,0.4311,114525.1317,16709.6445,0.7694,8.84667465856847,25.65219497680664,42.84114074707031
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9301,0.757,0.33,0.7558,0.7747,0.3212,105983.6615,16744.5605,0.773,8.848782331694615,25.780736923217773,42.886199951171875
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.929,0.7513,0.3289,0.7532,0.7728,0.3219,108069.1187,16755.041,0.7705,8.890080919852226,25.691625595092773,42.90305709838867
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.9281,0.7774,0.3317,0.754,0.7761,0.3688,97458.0225,16742.1211,0.7683,8.894416384673494,25.72027015686035,43.10409927368164
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.9272,0.777,0.3316,0.7529,0.7756,0.3677,97625.7784,16777.4102,0.7671,8.922009423384127,25.680160522460938,43.138404846191406
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.9245,0.7742,0.3262,0.7568,0.7706,0.3663,98200.8964,16789.7109,0.7732,8.921869506422158,25.816110610961914,43.16539001464844
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.9291,0.7753,0.3323,0.7573,0.7777,0.367,98519.9073,16764.7305,0.7735,8.844778196922054,25.8327579498291,43.13319396972656
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9263,0.7696,0.3308,0.7562,0.7747,0.3649,100864.3001,16777.4023,0.7726,8.903862876957572,25.794086456298828,43.12233352661133
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9281,0.7774,0.3317,0.754,0.7761,0.3688,97458.0225,16742.1211,0.7683,8.894416384673494,25.72027015686035,43.10409927368164
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9289,0.777,0.3313,0.7573,0.7775,0.3681,97776.5394,16775.1582,0.7732,8.84721091983742,25.830364227294922,43.15232849121094
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9278,0.7746,0.3308,0.7539,0.7752,0.3663,98459.7047,16764.5195,0.7685,8.907800007387301,25.717002868652344,43.136863708496094
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9255,0.7763,0.3288,0.7564,0.773,0.3677,97733.0781,16767.5352,0.7724,8.91524923548857,25.800064086914062,43.1291389465332
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.927,0.7756,0.3299,0.7531,0.7742,0.3667,98495.3624,16764.748,0.7675,8.927553969403874,25.68890380859375,43.14008712768555
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.927,0.7742,0.3299,0.7533,0.7742,0.3667,98464.035,16775.7227,0.7677,8.9265444322724,25.694576263427734,43.15339660644531
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9282,0.7753,0.3315,0.7551,0.7767,0.3674,98079.7952,16775.75,0.7704,8.883860967828854,25.7552490234375,43.14425277709961
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9259,0.7742,0.3287,0.7535,0.7727,0.3663,98204.6415,16777.5645,0.7684,8.940322415073027,25.70055389404297,43.14888381958008
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9248,0.7696,0.3295,0.751,0.7718,0.3649,100797.1584,16765.6309,0.7652,8.974402537104705,25.61583137512207,43.119998931884766
"(('V_CO', 'night'), ('V_CO', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9281,0.7774,0.3317,0.754,0.7761,0.3688,97458.0225,16742.1211,0.7683,8.894416384673494,25.72027015686035,43.10409927368164
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'))",0.8947,0.7193,0.3297,0.6969,0.6899,0.2652,112787.5373,16961.0957,0.6989,8.996530283927019,23.77289390563965,38.89318084716797
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'))",0.8951,0.7274,0.3284,0.697,0.6889,0.2691,110646.2605,16962.0957,0.6984,8.992600986477504,23.774307250976562,38.94912338256836
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'))",0.8966,0.7214,0.3304,0.6995,0.6931,0.2635,110370.7427,16967.7539,0.7025,8.998646059476759,23.85858726501465,38.90620040893555
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'morning'))",0.8942,0.7055,0.3279,0.6962,0.688,0.254,114431.1194,16963.041,0.6982,8.991089718227691,23.746318817138672,38.91675567626953
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'))",0.8971,0.714,0.3304,0.7002,0.694,0.2614,111726.8969,16969.8047,0.7043,8.998646059476759,23.883880615234375,38.92231750488281
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'))",0.8928,0.7203,0.3332,0.6927,0.6844,0.2656,111760.9988,16953.2129,0.6926,9.0,23.62866973876953,38.715660095214844
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'morning'))",0.8914,0.7207,0.3322,0.69,0.6822,0.2737,112037.7645,16954.0723,0.6882,9.0,23.53510284423828,38.764896392822266
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8968,0.7295,0.3304,0.7001,0.6932,0.2698,110081.9962,16967.3633,0.7035,8.998646059476759,23.87921905517578,38.90151596069336
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8946,0.7098,0.3305,0.6961,0.6893,0.2666,117103.533,16970.4355,0.6986,8.998948313126721,23.74234962463379,38.87057876586914
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8971,0.714,0.3304,0.7002,0.694,0.2614,111726.8969,16969.8047,0.7043,8.998646059476759,23.883880615234375,38.92231750488281
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.895,0.7249,0.3287,0.6974,0.6903,0.2659,110596.3656,16967.8262,0.6996,8.993507747427392,23.788860321044922,38.91802215576172
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8913,0.7231,0.332,0.6898,0.6823,0.2688,111862.0384,16954.0664,0.6892,9.0,23.529624938964844,38.75046157836914
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8954,0.726,0.3306,0.6976,0.6906,0.2695,110488.7216,16972.5625,0.6996,8.999250566776684,23.79515838623047,38.89152526855469
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8947,0.7228,0.3304,0.6962,0.6895,0.2666,112725.9481,16961.9629,0.6982,8.998646059476759,23.74634552001953,38.915069580078125
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8946,0.7196,0.3307,0.6965,0.6906,0.2677,113477.492,16968.3438,0.6993,8.999552820426647,23.756128311157227,38.87900924682617
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.895,0.7249,0.3287,0.6974,0.6903,0.2659,110596.3656,16967.8262,0.6996,8.993507747427392,23.788860321044922,38.91802215576172
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8966,0.7214,0.3304,0.6995,0.6931,0.2635,110370.7427,16967.7539,0.7025,8.998646059476759,23.85858726501465,38.90620040893555
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8942,0.7055,0.3279,0.6962,0.688,0.254,114431.1194,16963.041,0.6982,8.991089718227691,23.746318817138672,38.91675567626953
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8947,0.7193,0.3297,0.6969,0.6899,0.2652,112787.5373,16961.0957,0.6989,8.996530283927019,23.77289390563965,38.89318084716797
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8951,0.7274,0.3284,0.697,0.6889,0.2691,110646.2605,16962.0957,0.6984,8.992600986477504,23.774307250976562,38.94912338256836
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8792,0.6798,0.3223,0.6543,0.6418,0.2138,125897.6674,16958.8066,0.6441,8.97416351382978,22.31941795349121,36.21010971069336
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8525,0.6386,0.3297,0.6424,0.654,0.2008,141420.6261,16965.5117,0.6103,8.996530283927019,21.913280487060547,36.08810806274414
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8771,0.6798,0.3219,0.652,0.6399,0.211,127091.6429,16990.7832,0.6398,8.972954499229928,22.23999786376953,36.205413818359375
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8701,0.6689,0.3234,0.6491,0.642,0.2089,130747.2183,16957.0176,0.631,8.977488303979369,22.140287399291992,36.14319610595703
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8778,0.6784,0.3231,0.6511,0.6389,0.2131,128343.9559,16980.5508,0.6403,8.97658154302948,22.207763671875,36.15409851074219
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8792,0.6798,0.3223,0.6543,0.6418,0.2138,125897.6674,16958.8066,0.6441,8.97416351382978,22.31941795349121,36.21010971069336
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8712,0.6728,0.3247,0.6503,0.645,0.2156,131035.3481,16954.9219,0.6342,8.981417601428884,22.180294036865234,36.13288116455078
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8709,0.677,0.3244,0.6504,0.6447,0.2145,130042.5826,16955.0547,0.6337,8.980510840478996,22.186491012573242,36.129608154296875
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.851,0.6654,0.327,0.6403,0.6491,0.218,136833.7981,16969.0781,0.6068,8.988369435378026,21.840330123901367,36.08873748779297
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8698,0.677,0.3233,0.6478,0.6419,0.2124,129835.9219,16964.6289,0.6306,8.977186050329406,22.09796714782715,36.0992546081543
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8692,0.664,0.3234,0.6472,0.6417,0.2099,133435.2854,16964.2305,0.6298,8.977488303979369,22.077369689941406,36.109378814697266
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8775,0.6781,0.3205,0.6516,0.6393,0.2096,127347.9514,16978.9355,0.641,8.96872294813045,22.227724075317383,36.195674896240234
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8768,0.6833,0.3212,0.6514,0.641,0.2149,126214.8659,16958.043,0.6397,8.97083872368019,22.220962524414062,36.21001434326172
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8777,0.6647,0.3234,0.651,0.6394,0.1955,131040.8218,16981.3008,0.6412,8.977488303979369,22.206218719482422,36.16102600097656
"(('V_CO', 'night'), ('V_MV1', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8792,0.6798,0.3223,0.6543,0.6418,0.2138,125897.6674,16958.8066,0.6441,8.97416351382978,22.31941795349121,36.21010971069336
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.893,0.6619,0.3236,0.6949,0.6845,0.2117,132969.6375,16957.2461,0.7007,8.978092811279295,23.704116821289062,38.637306213378906
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8892,0.6717,0.3276,0.6863,0.6748,0.2054,130792.2922,16974.584,0.6898,8.990182957277803,23.409725189208984,38.46204376220703
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8938,0.677,0.3254,0.6955,0.6843,0.2149,131882.5557,16967.8672,0.7026,8.983533376978624,23.723119735717773,38.580421447753906
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8942,0.6749,0.3248,0.696,0.6865,0.212,131303.8968,16967.0391,0.7038,8.981719855078847,23.739864349365234,38.641056060791016
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8793,0.6499,0.323,0.6944,0.6781,0.2064,141476.8996,16943.1191,0.71,8.976279289379518,23.68720817565918,38.6017951965332
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.893,0.6619,0.3236,0.6949,0.6845,0.2117,132969.6375,16957.2461,0.7007,8.978092811279295,23.704116821289062,38.637306213378906
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8927,0.6742,0.3229,0.6933,0.684,0.2078,130082.0968,16979.3848,0.6997,8.975977035729557,23.649311065673828,38.66513442993164
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8939,0.6731,0.3231,0.6956,0.6822,0.2124,131939.5238,16970.6699,0.7023,8.97658154302948,23.72802734375,38.63968276977539
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8889,0.6347,0.3253,0.6865,0.6728,0.1951,139327.9072,16958.6562,0.6886,8.983231123328661,23.41500473022461,38.48371124267578
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8926,0.6073,0.3231,0.6935,0.6821,0.1839,146615.9561,16970.6992,0.7015,8.97658154302948,23.65467071533203,38.64114761352539
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8948,0.6601,0.3247,0.6968,0.6869,0.2011,134957.1225,16965.5469,0.7052,8.981417601428884,23.769489288330078,38.6386833190918
