ID,Node1,Node2,Length,Diameter,Roughness,MinorLoss,Status
L2990,N2138,N2137,47.72,200,89.32,0,OPEN
L2991,N2132,N2143,6.55,200,113.78,0,OPEN
L2992,N2143,N2138,6.37,200,96.56,0,OPEN
L3020,N2784,N2109,60.34,200,101.26,0,OPEN
L3023,N2784,N2786,193.31,200,96.38,0,OPEN
L3026,N2141,N2128,22.02,200,99.3,0,OPEN
L3028,N2786,N2197,217.32,200,102.5,0,OPEN
L3032,N2128,N2132,600.61,200,95.3,0,OPEN
L3040,N2111,N2160,1379.98,200,93.63,0,OPEN
L3177,N1761b,N1797,514.31,200,114.47,0,OPEN
L1262,N1131,N1245,512.42,250,112.78,0,OPEN
L2036,N2030,N2023,86.6,250,99.59,0,OPEN
L2037,N2023,N2031,5.93,250,108.68,0,OPEN
L2038,N2031,N2032,103.87,250,94.68,0,OPEN
L2040,N2034,N2029,8.4,250,103.3,0,OPEN
L2044,N2029,N417,64.92,250,115.05,0,OPEN
L2056,N2047,N2017,43.11,250,112.46,0,Open
L2057,N2017,N2048,151.92,250,106.7,0,OPEN
L2068,N2057,N2032,3.3,250,117.68,0,OPEN
L226,N275,N276,97.1,250,106.62,0,OPEN
L228,N276,N277,8.17,250,99.63,0,OPEN
L2323,N827,N826,153.06,250,106.42,0,OPEN
L2324,N826,N2370,6.32,250,110.36,0,OPEN
L2721,N1955,N2667,6.76,250,98.23,0,OPEN
L2750,N1627,N2684,20.89,250,103.06,0,OPEN
L2751,N2684,N1955,138.32,250,104.67,0,OPEN
L2948,N1770,N1783,356.68,250,112.46,0,OPEN
L2949,N1783,N1778,166.6,250,110.19,0,OPEN
L2972,N2773,N1969b,316.55,250,118.7,0,OPEN
L3072,N1245,N2796,405.38,250,112.97,0,OPEN
L3122,N2048,N2057,90.11,250,113.58,0,OPEN
L3141,N277,N279,96.97,250,119.72,0,OPEN
L365,N400,N417,190.93,250,115.91,0,OPEN
L368,N398,N400,2.65,250,99.2,0,OPEN
L369,N420,N398,82.04,250,110.49,0,OPEN
L374,N425,N420,108.01,250,115.51,0,OPEN
L375,N426,N425,71.8,250,118.31,0,OPEN
L376,N426,N427,87.04,250,110.14,0,Open
L386,N437,N427,60.21,250,101.05,0,OPEN
L823,N827,N830,168.31,250,108.86,0,OPEN
L2331,N2375,N2376,39.58,250,106.13,0,OPEN
L2338,N2377,N2375,22.31,250,112.57,0,OPEN
L2626,N2375,N2613,51.73,250,113.41,0,OPEN
L2627,N2613,N2614,8.84,250,101.45,0,OPEN
L2628,N2614,N2615,41.23,250,118.62,0,OPEN
L2629,N2615,N2616,85.83,250,115.95,0,OPEN
L2630,N2616,N2617,43.97,250,117.5,0,OPEN
L2631,N2617,N2618,9.87,250,114.63,0,OPEN
L2632,N2618,N2619,44.46,250,93.97,0,OPEN
L2633,N2376,N2620,39.66,250,113.69,0,OPEN
L2634,N2620,N2621,11.04,250,114.15,0,OPEN
L2635,N2621,N2622,59.23,250,95.71,0,OPEN
L2636,N2622,N2623,42.32,250,112.06,0,OPEN
L2722,N2667,N2398,198.17,250,93.77,0,OPEN
L154,N120,N199,185.91,250,93.76,0,OPEN
L156,N201,N202,68.71,250,118.57,0,OPEN
L184,N232,N201,129.78,250,119.25,0,OPEN
L3166,N202,N199,14.35,250,109.23,0,OPEN
L72,N109,N111,59.11,250,98.4,0,OPEN
L74,N113,N109,321.32,250,106.18,0,OPEN
L81,N120,N113,164.19,250,112.15,0,OPEN
L1805,N1797,N1799,48.93,200,103.99,0,OPEN
L1806,N1799,N1800,75.56,200,109.42,0,OPEN
L1807,N1800,N1801,7.69,250,103.28,0,OPEN
L1808,N1801,N1802,145.6,200,96.28,0,OPEN
L1809,N1802,N1803,394.52,200,108.35,0,OPEN
L1810,N1803,N1804,99.89,200,111.4,0,OPEN
L1811,N1805,N1806,23.41,250,112.06,0,OPEN
L1942,N1439b,N1442,232.55,250,107.91,0,Open
L1954,N1954,N1621,25.3,250,101.37,0,OPEN
L1973,N1697,N1969,207.74,250,94.59,0,OPEN
L2109,N2097,N2098,216.23,250,113.28,0,OPEN
L2114,N2096,N2104,228.54,250,109.68,0,OPEN
L2116,N2104,N2107,46.69,250,100.84,0,OPEN
L2121,N1963,N2115,129.71,250,104.64,0,OPEN
L2125,N2118,N2117,45.79,250,96.01,0,OPEN
L2134,N2124,N2115,11.56,250,111.9,0,OPEN
L2183,N2107,N2089,4.96,250,113.23,0,OPEN
L2206,N1621,N1627,14.32,250,108.6,0,OPEN
L2209,N2207,N2208,92.11,250,113.43,0,OPEN
L2242,N1245,N1060,4.21,250,104.25,0,Open
L2420,N2493,N2492,48.88,160,87.18,0,OPEN
L2421,N2492,N2502,52.62,160,96.15,0,OPEN
L2422,N2503,N2432,44.71,160,93.18,0,OPEN
L2423,N2432,N2504,90.77,160,117.69,0,OPEN
L2424,N2505,N2489,13.75,110,110.42,0,OPEN
L2504,N2217,N2574,149.17,75,114.01,0,OPEN
L2523,N1442,N2493,441.57,250,108.79,0,OPEN
L2524,N2502,N2503,13.72,160,116.11,0,OPEN
L2546,N2504,N2456,47.42,110,111.2,0,OPEN
L2547,N2456,N2454,125.7,110,83.5,0,OPEN
L2562,N2454,N2505,26.62,110,108.48,0,OPEN
L2564,N2490,N2489,37.84,110,103.37,0,OPEN
L2856,N1645,N1553,167.54,110,83.92,0,OPEN
L2870,N2736,N2355,308.02,250,103.61,0,OPEN
L2871,N2344,N2736,46.1,250,98.11,0,OPEN
L2872,N2737,N2344,51.82,250,95.67,0,OPEN
L2873,N2733,N2738,45.85,250,112.67,0,OPEN
L2874,N2738,N2737,48.71,250,111.51,0,OPEN
L2875,N2355,N1645,209.15,250,97.27,0,OPEN
L2896,N1028,N1949,11.26,250,115.24,0,OPEN
L2897,N1949,N2736,26.74,250,118.25,0,OPEN
L2952,N1804,N1805,336.65,200,114.06,0,Open
L2973,N1969,N1968,9.15,250,111.67,0,OPEN
L2977,N2098,N2093,24.54,250,95.27,0,OPEN
L2978,N2093,N2100,52.4,250,106.93,0,OPEN
L2979,N2100,N2105,88.2,250,102.99,0,OPEN
L2983,N2094,N2105,10.72,250,114.43,0,OPEN
L2984,N2104,N2094,268.35,250,118.16,0,OPEN
L2985,N2118,N2107,205.81,250,119.29,0,OPEN
L3001,N2117,N2124,729.35,250,101.84,0,OPEN
L3014,N2115,N2114,285.34,250,115.19,0,OPEN
L3017,N2114,N2154,65.45,250,107,0,OPEN
L3019,N2154,N2784,389.68,250,110.64,0,OPEN
L3070,N2252,N1192,117.09,250,109.57,0,OPEN
L3071,N2208,N2252,6.8,250,93.6,0,OPEN
L3170,N2574,N2221,206.13,110,96.57,0,OPEN
L2364,N1297,N2418,72.87,250,113.79,0,OPEN
L2950,N1760,N1761,184.81,63,96.97,0,OPEN
L3172,N2418,N1078,30.33,315,108.75,0,OPEN
L1125,N485,N1129,17.51,350,113.01,0,OPEN
L1131,N1135,N1130,6.44,450,114.89,0,OPEN
L1132,N1136,N1135,4,450,119.45,0,OPEN
L1133,N1137,T2_PL,30.21,400,105.76,0,Open
L1373,N1354,N1347,9.3,350,109.42,0,OPEN
L1374,N1347,N1355,638.33,350,105.72,0,OPEN
L1437,N1415,N1417,75.56,350,110.72,0,OPEN
L1438,N1418,N1415,41.26,350,110.03,0,OPEN
L1439,N1407,N1418,208.2,350,114.48,0,OPEN
L1440,N1419,N1420,198.9,350,117.45,0,OPEN
L1441,N1421,N1422,83.52,350,104.6,0,OPEN
L1442,N1423,N1424,217.75,350,108.01,0,OPEN
L1443,N1424,N1425,714.58,350,105.78,0,OPEN
L1447,N1417,N1421,65.14,350,108.82,0,OPEN
L1449,N1422,N1419,72.92,350,106.31,0,OPEN
L1452,N1425,N1430,300.37,350,110.96,0,OPEN
L1453,N1431,N1432,608.55,350,106.09,0,OPEN
L1454,N1433,N1431,132.81,350,104.3,0,OPEN
L1460,N1439,N1440,756.96,350,108.42,0,OPEN
L1461,N1436,N1441,18.29,350,103.38,0,OPEN
L1483,N1465,N1466,120.08,350,117.43,0,OPEN
L1484,N1440,N1465,41.76,350,116.22,0,OPEN
L1488,N1466,N1470,94.02,350,106.88,0,OPEN
L1496,N1470,N1479c,857.82,350,112.71,0,OPEN
L1785,N1782,N1783,137.02,250,111.16,0,OPEN
L1786,N1782,N1784,260.5,250,105.2,0,OPEN
L1838,N1479c,N1832,710.93,350,110.9,0,OPEN
L1948,N1949,N1784,576.91,250,105.34,0,OPEN
L2085,N1355,N1407,84.58,350,118.09,0,OPEN
L2095,N1432,N1945,220.03,350,106.46,0,OPEN
L2448,N2540,N1346,137.41,110,116.14,0,OPEN
L2449,N2540,N2541b,45.28,110,90.2,0,Open
L2455,N2541,N2240,23.17,350,118.48,0,OPEN
L2458,N2240,N2538,180.04,350,105.43,0,OPEN
L2459,N2538,N1354,330.94,350,111.65,0,OPEN
L2500,N1420,N1423,58.91,350,116.95,0,OPEN
L2515,N1430,N1433,480.32,350,101.78,0,OPEN
L2517,N1945,N1436,95.45,350,107.56,0,OPEN
L2518,N1441,N1439,444.88,350,112.19,0,OPEN
L3110,N1134,N1130,3.2,350,111.37,0,OPEN
L3111,N1129,N1134,145.28,350,109.89,0,OPEN
L3112,N452,N485,198.68,350,114.85,0,OPEN
L394,N437,N61,96.02,350,105.5,0,OPEN
L395,N61,N445,29.71,350,113.29,0,OPEN
L396,N445,N34,53.3,350,111.59,0,OPEN
L397,N37,N34,8.57,350,119.53,0,OPEN
L398,N37,N38,66.04,350,110.74,0,OPEN
L399,N446,N38,5.79,350,114.63,0,OPEN
L400,N447,N446,55.21,350,113.53,0,OPEN
L401,N448,N447,12.72,350,106.81,0,OPEN
L402,N449,N448,27.15,350,106.33,0,OPEN
L403,N450,N449,83.97,350,114.21,0,OPEN
L404,N451,N450,10.03,350,112.59,0,OPEN
L405,N452,N451,149.69,350,104.85,0,OPEN
L1771,N1758,N1766,481.21,400,105.72,0,OPEN
L1773,N1758,N2885,122.66,400,107.24,0,OPEN
L2452,N2544,N2545,871.04,400,119.4,0,OPEN
L2453,N2544,N2546b,30.43,400,119.61,0,OPEN
L2454,N2545,N2547,1508.84,400,117.16,0,OPEN
L2456,N2545,N2541,5.1,400,110,0,OPEN
L3169,N2574,N2547,9.76,110,95.33,0,OPEN
L1972,N1798,N1968,697.11,400,119.91,0,OPEN
L1974,N1968,N1970,1221.33,400,112.01,0,Open
L3173,N2418,N1970,1821.59,400,105.87,0,OPEN
L3174,N1970b,N1806,731.54,250,111.14,0,Open
L1964,N1297b,N1963,697.04,250,100.78,0,Open
L3005,N1963,N1912,225.57,160,117.1,0,OPEN
L1126,N1137,N1131,470.02,450,119.16,0,OPEN
L1203,N1131,N1192,117.82,450,109.48,0,OPEN
L1260,N1070,N1192,269.69,450,113.48,0,OPEN
L3062,N2420,N1072,2.8,450,109.62,0,OPEN
L3063,N1072,N980,665.3,450,112.73,0,OPEN
L3064,N997,N2793,246.94,450,115.67,0,OPEN
L3065,N2793,N1070,62.65,450,113.92,0,OPEN
L3175,N1243,N2420,239.65,450,117.4,0,OPEN
L1812,N1807,N1808,72.71,250,105.39,0,OPEN
L1975,N1807,N1806,4.23,25,80.93,0,OPEN
L2238,N1808,N1810,19.6,250,100.23,0,OPEN
L2239,N1810,N2097,19.5,250,106.91,0,OPEN
L2383,N2450,N2451,13.57,110,107.44,0,OPEN
L2396,N2471,N2472,8.25,110,110.27,0,OPEN
L3251,N1832,N2882,1,300,115.84,0,CV
L3254,N3000,N2773,1,300,99.9,0,OPEN
L3256,N3000,N1710,1,300,112.49,0,Open
L3264,N3001,N2207,1,300,115.68,0,OPEN
L3265,N1749,N1748,2.85,160,109.7,0,OPEN
L3266,N3003,N1749,31.15,250,106.65,0,OPEN
L3267,N1749,N1950,1.74,90,111.65,0,OPEN
L501,N541,N41,1,80,102.07,0,OPEN
L502,N544,N541,1,100,112.21,0,OPEN
L503,N3002,N1198,75,200,90.37,0,OPEN
L1630,N1010,N1012,5.82,60,83.22,0,OPEN
L2244,N1082,N1019,11.58,32,105.4,0,OPEN
L3069,N1143,N981,8.79,100,97.31,0,OPEN
L3269,N2036,N257,122.42,60,87.9,0,OPEN
L3271,T3_MO,N621,11.57,125,91.98,0,Closed
L3272,N2266,N2643,4.64,110,117.87,0,OPEN
L3273,N371,N369,7.1,150,118.03,0,OPEN
L3274,N469,N36,29.11,63,102.15,0,OPEN
L3275,N65,N692,2.75,200,98.17,0,OPEN
L3276,N747,N746,82.05,63,85.36,0,OPEN
L3277,N901,N893,42.58,60,95.41,0,OPEN
L3241,N112,N110,60,250,108.62,0,OPEN
L3242,N110,N111,20.17,250,94.31,0,OPEN
L3244,T2_PL,N1136,50,450,119.34,0,OPEN
L704,N997,N980,1,450,118.03,0,OPEN
L3246,T1_CO,N2884,5,400,111.71,0,Open
L3245,N2883,T1_CO,5,250,107.02,0,OPEN
L3247,N2884,N2885,5,400,111.52,0,CV
L1155,N1137,N1130,47,450,112.46,0,Closed
L2090,N621,N695,10,125,88.83,0,Open
L2451,R1,N2546,1,400,107.41,0,Open
L3171,N1078b,N1243,171.22,315,106.66,0,CV
L1765,N1479,N1833,34.19,110,91.24,0,Open
L3004,N1912,N2097,912.79,160,90.62,0,Open
L1766,N1773,N1774,21.02,40,104.65,0,Open
